area,time,pct_change_from_initial
1993,2017-06-13,0.0
1882,2020-06-07,5.569493226292022
1943,2020-06-17,2.5087807325639737
1894,2020-07-12,4.967385850476668
1795,2021-08-16,9.934771700953336
1794,2022-04-18,9.984947315604616
1835,2022-05-03,7.927747114902157
1945,2022-06-12,2.408429503261415
1908,2022-07-07,4.264927245358756
1834,2022-08-01,7.977922729553437
1807,2022-08-16,9.332664325137983
1957,2023-05-18,1.806322127446061
1940,2023-07-17,2.6593075765178122
1895,2023-07-22,4.917210235825388
1975,2023-07-27,0.9031610637230305
1829,2023-08-16,8.228800802809834
1934,2024-05-12,2.960361264425489
1957,2024-06-06,1.806322127446061
1963,2024-07-06,1.5052684395383844
1952,2024-07-11,2.0572002007024586
1899,2024-07-31,4.716507777220271
1843,2024-08-15,7.526342197691922
2102,2024-10-19,5.469141996989463
