area,time,pct_change_from_initial
4268,2016-06-18,0.0
4278,2017-06-13,0.23430178069353325
4293,2018-06-23,0.5857544517338332
4244,2019-06-08,0.5623242736644799
4275,2019-06-13,0.16401124648547327
4249,2020-06-07,0.4451733833177133
4299,2020-06-17,0.7263355201499532
4307,2020-07-12,0.9137769447047797
4305,2021-05-28,0.8669165885660732
4296,2021-07-02,0.6560449859418931
4288,2021-07-07,0.4686035613870665
4408,2021-08-06,3.280224929709466
4415,2021-08-11,3.444236176194939
4346,2021-08-16,1.8275538894095593
4474,2022-04-18,4.826616682286786
4420,2022-05-03,3.5613870665417062
4311,2022-06-12,1.007497656982193
4303,2022-06-17,0.8200562324273665
4258,2022-06-22,0.23430178069353325
4245,2022-06-27,0.5388940955951266
4340,2022-07-02,1.6869728209934396
4358,2022-07-07,2.108716026241799
4367,2022-07-22,2.3195876288659796
4428,2022-08-01,3.748828491096532
4419,2022-08-16,3.5379568884723525
4430,2022-08-21,3.7956888472352386
4406,2022-08-26,3.2333645735707592
4470,2022-08-31,4.7328959700093725
4381,2022-11-04,2.6476101218369257
4589,2022-12-04,7.521087160262418
4353,2023-05-18,1.9915651358950328
4309,2023-06-02,0.9606373008434863
4281,2023-06-22,0.3045923149015933
4288,2023-06-27,0.4686035613870665
4314,2023-07-02,1.0777881911902532
4282,2023-07-07,0.32802249297094654
4343,2023-07-12,1.7572633552014998
4327,2023-07-17,1.3823805060918464
4353,2023-07-22,1.9915651358950328
4356,2023-07-27,2.0618556701030926
4317,2023-08-01,1.1480787253983131
4374,2023-08-16,2.483598875351453
4365,2023-08-21,2.272727272727273
4685,2024-02-22,9.770384254920337
4205,2024-05-12,1.4761012183692597
4273,2024-05-22,0.11715089034676662
4264,2024-06-01,0.09372071227741331
4282,2024-06-06,0.32802249297094654
4288,2024-07-06,0.4686035613870665
4270,2024-07-11,0.046860356138706656
4318,2024-07-16,1.1715089034676665
4374,2024-07-31,2.483598875351453
4337,2024-08-15,1.6166822867853796
4277,2024-09-04,0.21087160262417995
