area,time,pct_change_from_initial
1626,2016-05-29,0.0
1613,2016-06-18,0.7995079950799507
1581,2016-07-28,2.7675276752767526
1645,2017-06-13,1.168511685116851
1599,2018-06-23,1.6605166051660518
1553,2019-06-08,4.4895448954489545
1588,2019-06-13,2.337023370233702
1601,2020-05-28,1.5375153751537516
1602,2020-06-07,1.4760147601476015
1630,2020-06-17,0.24600246002460024
1522,2020-07-12,6.396063960639606
1685,2021-06-22,3.6285362853628538
1530,2021-07-02,5.904059040590406
1617,2021-07-07,0.5535055350553505
1651,2021-07-22,1.5375153751537516
1610,2021-07-27,0.984009840098401
1568,2022-06-12,3.5670356703567037
1611,2022-06-17,0.9225092250922509
1628,2022-06-22,0.12300123001230012
1623,2022-06-27,0.18450184501845018
1620,2022-07-02,0.36900369003690037
1660,2022-07-07,2.091020910209102
1565,2022-07-22,3.7515375153751536
1505,2022-08-01,7.441574415744158
1465,2023-05-18,9.901599015990161
1539,2023-06-02,5.350553505535055
1636,2023-06-22,0.6150061500615006
1650,2023-06-27,1.4760147601476015
1631,2023-07-02,0.3075030750307503
1639,2023-07-07,0.7995079950799507
1616,2023-07-12,0.6150061500615006
1630,2023-07-17,0.24600246002460024
1606,2023-07-22,1.2300123001230012
1574,2023-07-27,3.198031980319803
1513,2023-08-01,6.949569495694957
1545,2024-05-22,4.981549815498155
1587,2024-05-27,2.3985239852398523
1572,2024-06-01,3.3210332103321036
1610,2024-06-06,0.984009840098401
1642,2024-07-06,0.984009840098401
1624,2024-07-11,0.12300123001230012
1608,2024-07-16,1.107011070110701
1513,2024-07-31,6.949569495694957
