area,time,pct_change_from_initial
966,2016-05-29,0.0
924,2016-06-18,4.3478260869565215
963,2016-07-28,0.3105590062111801
956,2018-04-19,1.0351966873706004
942,2018-06-23,2.484472049689441
946,2019-06-08,2.070393374741201
938,2019-06-13,2.898550724637681
927,2020-05-28,4.037267080745342
1016,2020-06-17,5.175983436853002
978,2021-06-22,1.2422360248447204
928,2021-07-02,3.9337474120082816
933,2021-07-07,3.4161490683229814
958,2021-07-22,0.8281573498964804
949,2021-07-27,1.7598343685300208
924,2021-08-06,4.3478260869565215
924,2022-06-17,4.3478260869565215
934,2022-06-22,3.3126293995859215
904,2022-07-02,6.418219461697723
922,2022-07-22,4.554865424430641
967,2022-08-01,0.10351966873706005
980,2022-08-26,1.4492753623188406
976,2022-10-30,1.0351966873706004
977,2022-11-04,1.1387163561076603
987,2022-12-04,2.1739130434782608
943,2023-05-18,2.380952380952381
909,2023-06-02,5.900621118012422
916,2023-06-22,5.175983436853002
914,2023-06-27,5.383022774327122
916,2023-07-02,5.175983436853002
930,2023-07-07,3.7267080745341614
925,2023-07-12,4.244306418219462
959,2023-07-17,0.7246376811594203
924,2023-07-22,4.3478260869565215
969,2023-07-27,0.3105590062111801
930,2023-08-01,3.7267080745341614
939,2023-08-21,2.7950310559006213
967,2024-05-12,0.10351966873706005
953,2024-05-27,1.3457556935817805
905,2024-06-01,6.3146997929606625
909,2024-07-11,5.900621118012422
926,2024-07-16,4.140786749482402
914,2024-07-31,5.383022774327122
1015,2024-08-15,5.072463768115942
941,2024-09-04,2.587991718426501
950,2024-09-14,1.6563146997929608
