area,time,pct_change_from_initial
97,2016-05-29,0.0
101,2016-06-18,4.123711340206185
96,2016-07-28,1.0309278350515463
97,2018-06-23,0.0
97,2019-05-19,0.0
99,2019-06-08,2.0618556701030926
102,2019-06-13,5.154639175257731
101,2020-05-28,4.123711340206185
101,2020-06-07,4.123711340206185
99,2021-05-28,2.0618556701030926
106,2021-07-02,9.278350515463918
100,2021-07-07,3.0927835051546393
103,2021-07-22,6.185567010309279
104,2021-07-27,7.216494845360824
99,2021-08-06,2.0618556701030926
100,2022-06-17,3.0927835051546393
103,2022-06-27,6.185567010309279
105,2022-07-02,8.24742268041237
101,2022-07-22,4.123711340206185
103,2022-08-26,6.185567010309279
103,2022-08-31,6.185567010309279
104,2022-10-30,7.216494845360824
104,2022-12-04,7.216494845360824
101,2023-06-02,4.123711340206185
100,2023-06-22,3.0927835051546393
103,2023-06-27,6.185567010309279
102,2023-07-07,5.154639175257731
97,2023-07-22,0.0
97,2023-08-01,0.0
94,2023-08-21,3.0927835051546393
101,2024-05-12,4.123711340206185
96,2024-05-22,1.0309278350515463
96,2024-06-01,1.0309278350515463
98,2024-06-06,1.0309278350515463
104,2024-07-11,7.216494845360824
99,2024-07-16,2.0618556701030926
92,2024-07-31,5.154639175257731
98,2024-08-15,1.0309278350515463
95,2024-09-14,2.0618556701030926
