area,time,pct_change_from_initial
548,2016-05-29,0.0
544,2016-06-18,0.7299270072992701
535,2016-07-28,2.3722627737226274
536,2018-04-19,2.18978102189781
538,2018-06-23,1.824817518248175
524,2019-05-19,4.37956204379562
535,2019-06-08,2.3722627737226274
535,2019-06-13,2.3722627737226274
539,2020-05-28,1.6423357664233578
541,2020-06-07,1.2773722627737227
541,2020-06-17,1.2773722627737227
568,2021-06-22,3.64963503649635
541,2021-07-02,1.2773722627737227
530,2021-07-07,3.2846715328467155
542,2021-07-22,1.094890510948905
536,2021-07-27,2.18978102189781
529,2021-08-06,3.4671532846715327
544,2022-06-17,0.7299270072992701
538,2022-06-22,1.824817518248175
535,2022-07-02,2.3722627737226274
534,2022-07-22,2.5547445255474455
532,2022-08-01,2.9197080291970803
541,2022-08-26,1.2773722627737227
559,2022-08-31,2.0072992700729926
557,2022-10-30,1.6423357664233578
551,2022-11-04,0.5474452554744526
561,2022-12-04,2.3722627737226274
535,2023-05-18,2.3722627737226274
548,2023-06-02,0.0
542,2023-06-22,1.094890510948905
547,2023-06-27,0.18248175182481752
545,2023-07-02,0.5474452554744526
546,2023-07-07,0.36496350364963503
537,2023-07-12,2.0072992700729926
537,2023-07-17,2.0072992700729926
544,2023-07-22,0.7299270072992701
539,2023-07-27,1.6423357664233578
531,2023-08-01,3.102189781021898
535,2023-08-16,2.3722627737226274
536,2023-08-21,2.18978102189781
536,2024-05-12,2.18978102189781
534,2024-05-22,2.5547445255474455
540,2024-06-01,1.4598540145985401
548,2024-06-06,0.0
551,2024-07-06,0.5474452554744526
549,2024-07-11,0.18248175182481752
540,2024-07-16,1.4598540145985401
538,2024-07-31,1.824817518248175
529,2024-08-15,3.4671532846715327
530,2024-09-04,3.2846715328467155
545,2024-09-14,0.5474452554744526
