area,time,pct_change_from_initial
1065,2016-06-18,0.0
1071,2018-06-23,0.5633802816901409
1046,2019-06-08,1.784037558685446
1053,2019-06-13,1.1267605633802817
1051,2021-05-28,1.3145539906103285
1067,2021-07-02,0.18779342723004694
1041,2021-07-07,2.2535211267605635
1049,2022-01-03,1.5023474178403755
1080,2022-04-18,1.4084507042253522
1049,2022-06-17,1.5023474178403755
1046,2022-06-22,1.784037558685446
1056,2022-06-27,0.8450704225352111
1043,2022-07-02,2.0657276995305165
1045,2022-07-22,1.8779342723004695
1136,2022-08-16,6.666666666666667
1059,2022-08-26,0.5633802816901409
1063,2022-10-30,0.18779342723004694
1080,2022-11-04,1.4084507042253522
1080,2022-12-04,1.4084507042253522
1055,2023-06-02,0.9389671361502347
1052,2023-06-27,1.2206572769953052
1044,2023-07-07,1.971830985915493
1047,2023-07-22,1.6901408450704223
1065,2023-07-27,0.0
1045,2023-08-01,1.8779342723004695
1068,2023-08-16,0.28169014084507044
1066,2023-08-21,0.09389671361502347
1092,2024-02-22,2.535211267605634
969,2024-05-22,9.014084507042254
1065,2024-06-01,0.0
1056,2024-06-06,0.8450704225352111
1066,2024-07-06,0.09389671361502347
1054,2024-07-11,1.0328638497652582
1039,2024-07-16,2.4413145539906105
1067,2024-08-15,0.18779342723004694
