area,time,pct_change_from_initial
336,2016-05-29,0.0
326,2016-06-18,2.976190476190476
335,2016-07-28,0.2976190476190476
355,2018-04-19,5.654761904761905
327,2018-06-23,2.6785714285714284
318,2019-05-19,5.357142857142857
352,2019-06-08,4.761904761904762
328,2019-06-13,2.380952380952381
325,2020-05-28,3.273809523809524
317,2020-06-07,5.654761904761905
328,2020-06-17,2.380952380952381
342,2021-06-22,1.7857142857142856
352,2021-07-02,4.761904761904762
326,2021-07-07,2.976190476190476
351,2021-07-22,4.464285714285714
343,2021-07-27,2.083333333333333
328,2021-08-06,2.380952380952381
306,2022-07-07,8.928571428571429
304,2023-07-02,9.523809523809524
304,2023-07-22,9.523809523809524
323,2024-07-31,3.869047619047619
316,2024-09-04,5.952380952380952
