area,time,pct_change_from_initial
2796,2016-06-18,0.0
2886,2017-06-13,3.2188841201716736
2916,2017-09-21,4.291845493562231
2887,2017-12-10,3.2546494992846924
2801,2018-06-23,0.17882689556509299
2850,2019-06-08,1.9313304721030045
2816,2020-06-07,0.7153075822603719
2811,2020-06-17,0.5364806866952789
2825,2020-07-12,1.0371959942775395
2644,2021-05-28,5.436337625178827
2770,2021-07-02,0.9298998569384835
2755,2021-07-07,1.4663805436337627
2837,2021-08-06,1.4663805436337627
2765,2021-08-11,1.1087267525035767
2829,2021-08-16,1.1802575107296138
2811,2022-01-03,0.5364806866952789
2877,2022-04-18,2.896995708154506
2865,2022-05-03,2.467811158798283
2857,2022-06-12,2.1816881258941345
2764,2022-06-17,1.144492131616595
2759,2022-06-22,1.3233190271816881
2750,2022-07-02,1.6452074391988556
2820,2022-07-07,0.8583690987124464
2769,2022-07-22,0.9656652360515022
2849,2022-08-01,1.8955650929899857
2883,2022-08-16,3.111587982832618
2871,2022-08-21,2.682403433476395
2817,2022-08-26,0.7510729613733905
2832,2022-08-31,1.2875536480686696
2832,2022-10-30,1.2875536480686696
2889,2022-11-04,3.3261802575107295
2907,2022-12-04,3.969957081545064
2902,2023-01-13,3.7911301859799713
2812,2023-05-18,0.5722460658082975
2773,2023-06-02,0.8226037195994278
2713,2023-06-22,2.9685264663805437
2730,2023-06-27,2.3605150214592276
2772,2023-07-02,0.8583690987124464
2750,2023-07-07,1.6452074391988556
2811,2023-07-12,0.5364806866952789
2802,2023-07-17,0.2145922746781116
2801,2023-07-22,0.17882689556509299
2847,2023-07-27,1.8240343347639485
2822,2023-08-01,0.9298998569384835
2840,2023-08-16,1.5736766809728182
2856,2023-08-21,2.1459227467811157
2983,2024-02-22,6.688125894134478
2738,2024-05-12,2.074391988555079
2908,2024-05-22,4.005722460658083
2826,2024-06-01,1.0729613733905579
2836,2024-06-06,1.4306151645207439
2790,2024-07-06,0.2145922746781116
2809,2024-07-11,0.46494992846924177
2814,2024-07-16,0.6437768240343348
2872,2024-07-31,2.7181688125894135
2836,2024-08-15,1.4306151645207439
2908,2024-09-04,4.005722460658083
2838,2024-10-19,1.502145922746781
