area,time,pct_change_from_initial
818,2016-06-18,0.0
841,2017-06-13,2.8117359413202934
816,2017-09-21,0.24449877750611246
854,2017-12-10,4.400977995110025
805,2018-06-23,1.5892420537897312
797,2019-06-08,2.567237163814181
799,2019-06-13,2.3227383863080684
835,2020-06-07,2.078239608801956
826,2020-06-17,0.9779951100244498
821,2020-07-12,0.36674816625916873
806,2021-05-28,1.466992665036675
805,2021-07-02,1.5892420537897312
798,2021-07-07,2.444987775061125
797,2021-08-06,2.567237163814181
805,2021-08-11,1.5892420537897312
796,2021-08-16,2.689486552567237
856,2022-01-03,4.645476772616137
844,2022-04-18,3.1784841075794623
844,2022-05-03,3.1784841075794623
827,2022-06-12,1.1002444987775062
815,2022-06-17,0.36674816625916873
812,2022-06-22,0.7334963325183375
818,2022-06-27,0.0
817,2022-07-02,0.12224938875305623
805,2022-07-07,1.5892420537897312
814,2022-07-22,0.4889975550122249
814,2022-08-01,0.4889975550122249
802,2022-08-16,1.9559902200488997
801,2022-08-21,2.078239608801956
807,2022-08-26,1.3447432762836184
818,2022-08-31,0.0
816,2022-10-30,0.24449877750611246
829,2022-11-04,1.3447432762836184
818,2022-12-04,0.0
829,2023-05-18,1.3447432762836184
811,2023-06-02,0.8557457212713936
816,2023-06-22,0.24449877750611246
812,2023-06-27,0.7334963325183375
806,2023-07-02,1.466992665036675
807,2023-07-07,1.3447432762836184
810,2023-07-12,0.9779951100244498
807,2023-07-17,1.3447432762836184
810,2023-07-22,0.9779951100244498
818,2023-07-27,0.0
813,2023-08-01,0.6112469437652812
821,2023-08-16,0.36674816625916873
807,2023-08-21,1.3447432762836184
879,2024-02-22,7.45721271393643
847,2024-05-12,3.5452322738386304
863,2024-05-22,5.50122249388753
830,2024-06-01,1.466992665036675
833,2024-06-06,1.8337408312958436
812,2024-07-06,0.7334963325183375
835,2024-07-11,2.078239608801956
829,2024-07-16,1.3447432762836184
806,2024-07-31,1.466992665036675
824,2024-08-15,0.7334963325183375
817,2024-09-04,0.12224938875305623
