area,time,pct_change_from_initial
368,2016-06-18,0.0
356,2017-06-13,3.260869565217391
377,2018-06-23,2.4456521739130435
370,2019-06-08,0.5434782608695652
360,2019-06-13,2.1739130434782608
372,2020-06-07,1.0869565217391304
367,2021-05-28,0.2717391304347826
377,2021-07-02,2.4456521739130435
371,2021-07-07,0.8152173913043478
396,2021-08-11,7.608695652173914
380,2021-08-16,3.260869565217391
396,2022-01-03,7.608695652173914
380,2022-04-18,3.260869565217391
375,2022-05-03,1.9021739130434785
355,2022-06-17,3.532608695652174
383,2022-06-22,4.076086956521739
360,2022-07-02,2.1739130434782608
364,2022-07-07,1.0869565217391304
361,2022-07-22,1.9021739130434785
375,2022-08-01,1.9021739130434785
396,2022-08-16,7.608695652173914
386,2022-08-26,4.891304347826087
368,2022-08-31,0.0
338,2022-10-30,8.152173913043478
356,2022-11-04,3.260869565217391
376,2023-05-18,2.1739130434782608
363,2023-06-02,1.358695652173913
376,2023-06-22,2.1739130434782608
368,2023-06-27,0.0
372,2023-07-02,1.0869565217391304
385,2023-07-07,4.619565217391304
371,2023-07-12,0.8152173913043478
400,2023-07-17,8.695652173913043
375,2023-07-22,1.9021739130434785
381,2023-07-27,3.532608695652174
368,2023-08-01,0.0
381,2023-08-16,3.532608695652174
385,2023-08-21,4.619565217391304
398,2024-02-22,8.152173913043478
378,2024-05-12,2.717391304347826
372,2024-06-01,1.0869565217391304
371,2024-06-06,0.8152173913043478
371,2024-07-06,0.8152173913043478
353,2024-07-11,4.076086956521739
365,2024-07-16,0.8152173913043478
402,2024-08-15,9.239130434782608
