area,time,pct_change_from_initial
1202,2016-05-29,0.0
1210,2016-06-18,0.6655574043261231
1164,2016-07-28,3.1613976705490847
1219,2018-06-23,1.4143094841930115
1218,2019-05-19,1.3311148086522462
1223,2019-06-08,1.747088186356073
1206,2019-06-13,0.33277870216306155
1216,2020-05-28,1.1647254575707155
1207,2020-06-07,0.4159733777038269
1164,2020-06-17,3.1613976705490847
1225,2021-05-28,1.913477537437604
1209,2021-06-22,0.5823627287853578
1229,2021-07-02,2.246256239600666
1224,2021-07-07,1.8302828618968388
1209,2021-07-22,0.5823627287853578
1161,2021-07-27,3.4109816971713807
1220,2021-08-06,1.497504159733777
1230,2022-06-17,2.329450915141431
1232,2022-06-22,2.4958402662229617
1230,2022-06-27,2.329450915141431
1230,2022-07-02,2.329450915141431
1186,2022-07-07,1.3311148086522462
1228,2022-07-22,2.1630615640599005
1164,2022-08-01,3.1613976705490847
1214,2022-08-26,0.9983361064891847
1223,2022-08-31,1.747088186356073
1233,2022-11-04,2.579034941763727
1213,2022-12-04,0.9151414309484194
1235,2023-06-02,2.7454242928452577
1207,2023-06-22,0.4159733777038269
1234,2023-06-27,2.6622296173044924
1215,2023-07-02,1.0815307820299502
1228,2023-07-07,2.1630615640599005
1166,2023-07-12,2.995008319467554
1214,2023-07-17,0.9983361064891847
1218,2023-07-22,1.3311148086522462
1231,2023-07-27,2.4126455906821964
1114,2023-08-01,7.321131447587355
1230,2023-08-21,2.329450915141431
1233,2024-05-22,2.579034941763727
1206,2024-06-01,0.33277870216306155
1209,2024-06-06,0.5823627287853578
1202,2024-07-06,0.0
1219,2024-07-11,1.4143094841930115
1221,2024-07-16,1.5806988352745424
1192,2024-07-31,0.8319467554076538
1248,2024-09-14,3.826955074875208
