area,time,pct_change_from_initial
198,2016-05-29,0.0
189,2016-07-28,4.545454545454546
211,2018-04-19,6.565656565656567
183,2018-06-23,7.575757575757576
208,2019-05-19,5.05050505050505
189,2019-06-08,4.545454545454546
179,2019-06-13,9.595959595959595
194,2020-05-28,2.0202020202020203
199,2020-06-07,0.5050505050505051
188,2021-05-28,5.05050505050505
194,2021-07-02,2.0202020202020203
191,2021-07-07,3.535353535353535
196,2021-07-22,1.0101010101010102
191,2021-07-27,3.535353535353535
186,2021-08-06,6.0606060606060606
183,2022-06-22,7.575757575757576
183,2022-06-27,7.575757575757576
198,2022-07-07,0.0
186,2022-08-01,6.0606060606060606
188,2022-08-26,5.05050505050505
186,2022-11-04,6.0606060606060606
183,2022-12-04,7.575757575757576
180,2023-06-02,9.090909090909092
180,2023-06-22,9.090909090909092
183,2023-07-02,7.575757575757576
189,2023-07-12,4.545454545454546
195,2023-07-17,1.5151515151515151
184,2023-07-22,7.07070707070707
196,2023-07-27,1.0101010101010102
191,2023-08-16,3.535353535353535
204,2024-05-12,3.0303030303030303
202,2024-05-27,2.0202020202020203
196,2024-06-06,1.0101010101010102
194,2024-07-06,2.0202020202020203
205,2024-07-11,3.535353535353535
190,2024-07-31,4.040404040404041
183,2024-08-15,7.575757575757576
185,2024-09-14,6.565656565656567
