area,time,pct_change_from_initial
521,2016-06-18,0.0
527,2017-12-10,1.1516314779270633
485,2018-06-23,6.90978886756238
527,2019-06-08,1.1516314779270633
496,2019-06-13,4.798464491362764
488,2020-06-07,6.333973128598848
483,2020-06-17,7.293666026871401
520,2021-05-28,0.19193857965451055
481,2021-07-02,7.677543186180421
529,2021-07-07,1.5355086372360844
503,2022-04-18,3.45489443378119
543,2022-05-03,4.222648752399232
542,2022-06-12,4.030710172744722
510,2022-06-17,2.111324376199616
532,2022-06-22,2.111324376199616
516,2022-06-27,0.9596928982725527
548,2022-07-02,5.182341650671785
533,2022-07-22,2.3032629558541267
526,2022-08-01,0.9596928982725527
522,2022-08-16,0.19193857965451055
473,2022-08-26,9.213051823416507
528,2022-08-31,1.3435700575815739
500,2023-06-02,4.030710172744722
510,2023-06-27,2.111324376199616
548,2023-07-02,5.182341650671785
526,2023-07-07,0.9596928982725527
539,2023-07-12,3.45489443378119
496,2023-07-17,4.798464491362764
512,2023-07-22,1.727447216890595
516,2023-08-01,0.9596928982725527
500,2023-08-16,4.030710172744722
512,2023-08-21,1.727447216890595
523,2024-05-12,0.3838771593090211
526,2024-06-01,0.9596928982725527
532,2024-06-06,2.111324376199616
513,2024-07-11,1.5355086372360844
537,2024-07-16,3.071017274472169
562,2024-07-31,7.869481765834934
518,2024-08-15,0.5758157389635317
522,2024-09-04,0.19193857965451055
