area,time,pct_change_from_initial
1009,2016-06-18,0.0
1070,2017-06-13,6.045589692765114
984,2017-09-21,2.4777006937561943
991,2017-12-10,1.7839444995044598
1040,2018-06-23,3.072348860257681
1043,2019-06-08,3.3696729435084243
1024,2019-06-13,1.4866204162537164
1092,2020-07-12,8.225966303270566
1045,2021-05-28,3.5678889990089195
1017,2021-07-02,0.7928642220019821
1024,2021-07-07,1.4866204162537164
1055,2021-08-06,4.558969276511397
990,2021-08-11,1.8830525272547076
1023,2021-08-16,1.3875123885034688
999,2022-01-03,0.9910802775024776
998,2022-04-18,1.0901883052527255
1005,2022-05-03,0.39643211100099107
984,2022-06-12,2.4777006937561943
992,2022-06-17,1.6848364717542121
1002,2022-06-22,0.6937561942517344
1002,2022-07-02,0.6937561942517344
1074,2022-07-07,6.442021803766106
985,2022-07-22,2.3785926660059467
1027,2022-08-01,1.7839444995044598
1050,2022-08-16,4.063429137760158
989,2022-08-21,1.9821605550049552
977,2022-08-26,3.1714568880079286
986,2022-08-31,2.2794846382556986
932,2022-10-30,7.631318136769079
944,2022-11-04,6.442021803766106
967,2022-12-04,4.162537165510407
998,2023-01-13,1.0901883052527255
984,2023-05-18,2.4777006937561943
990,2023-06-02,1.8830525272547076
999,2023-06-22,0.9910802775024776
981,2023-06-27,2.7750247770069376
992,2023-07-02,1.6848364717542121
976,2023-07-07,3.270564915758176
983,2023-07-12,2.576808721506442
984,2023-07-17,2.4777006937561943
990,2023-07-22,1.8830525272547076
1055,2023-07-27,4.558969276511397
986,2023-08-01,2.2794846382556986
997,2023-08-16,1.1892963330029733
980,2023-08-21,2.8741328047571852
982,2024-02-22,2.6759167492566895
976,2024-05-12,3.270564915758176
963,2024-05-22,4.558969276511397
997,2024-06-01,1.1892963330029733
983,2024-06-06,2.576808721506442
1031,2024-07-06,2.180376610505451
971,2024-07-11,3.7661050545094152
988,2024-07-16,2.0812685827552033
1030,2024-07-31,2.0812685827552033
981,2024-08-15,2.7750247770069376
987,2024-09-04,2.180376610505451
