area,time,pct_change_from_initial
417,2016-05-29,0.0
407,2016-06-18,2.3980815347721824
403,2016-07-28,3.357314148681055
401,2018-04-19,3.8369304556354913
416,2019-05-19,0.2398081534772182
408,2019-06-08,2.158273381294964
406,2019-06-13,2.6378896882494005
414,2020-05-28,0.7194244604316548
432,2020-06-07,3.597122302158273
426,2020-06-17,2.158273381294964
415,2021-05-28,0.4796163069544364
422,2021-07-02,1.1990407673860912
413,2021-07-07,0.9592326139088728
396,2021-07-27,5.0359712230215825
409,2022-06-17,1.9184652278177456
449,2022-06-22,7.673860911270983
409,2022-06-27,1.9184652278177456
404,2022-07-02,3.117505995203837
405,2022-07-22,2.877697841726619
403,2022-08-01,3.357314148681055
406,2022-08-26,2.6378896882494005
397,2022-08-31,4.796163069544365
413,2022-12-04,0.9592326139088728
412,2023-06-02,1.1990407673860912
391,2023-06-22,6.235011990407674
408,2023-06-27,2.158273381294964
410,2023-07-02,1.6786570743405276
411,2023-07-07,1.4388489208633095
402,2023-07-12,3.597122302158273
405,2023-07-17,2.877697841726619
405,2023-07-22,2.877697841726619
403,2023-07-27,3.357314148681055
402,2023-08-01,3.597122302158273
402,2023-08-21,3.597122302158273
430,2024-05-22,3.117505995203837
412,2024-06-01,1.1990407673860912
410,2024-06-06,1.6786570743405276
413,2024-07-06,0.9592326139088728
415,2024-07-11,0.4796163069544364
407,2024-07-16,2.3980815347721824
392,2024-07-31,5.995203836930456
394,2024-08-15,5.515587529976019
390,2024-09-04,6.474820143884892
