area,time,pct_change_from_initial
907,2016-06-18,0.0
879,2017-06-13,3.0871003307607494
933,2017-09-21,2.8665931642778393
936,2017-12-10,3.197353914002205
889,2018-06-23,1.9845644983461963
913,2019-06-08,0.6615214994487321
886,2019-06-13,2.3153252480705624
892,2020-06-07,1.6538037486218304
919,2021-05-28,1.3230429988974641
897,2021-07-02,1.1025358324145533
903,2021-07-07,0.4410143329658214
901,2021-08-06,0.6615214994487321
910,2021-08-11,0.33076074972436603
921,2021-08-16,1.5435501653803747
910,2022-01-03,0.33076074972436603
896,2022-04-18,1.2127894156560088
877,2022-05-03,3.307607497243661
925,2022-06-12,1.9845644983461963
889,2022-06-17,1.9845644983461963
877,2022-06-22,3.307607497243661
890,2022-06-27,1.8743109151047408
900,2022-07-02,0.7717750826901874
895,2022-07-07,1.3230429988974641
905,2022-07-22,0.2205071664829107
914,2022-08-01,0.7717750826901874
938,2022-08-16,3.4178610804851157
926,2022-08-21,2.0948180815876514
918,2022-08-26,1.2127894156560088
922,2022-08-31,1.6538037486218304
907,2022-10-30,0.0
901,2022-11-04,0.6615214994487321
915,2022-12-04,0.8820286659316428
910,2023-01-13,0.33076074972436603
869,2023-05-18,4.189636163175303
905,2023-06-02,0.2205071664829107
898,2023-06-22,0.9922822491730982
903,2023-06-27,0.4410143329658214
901,2023-07-02,0.6615214994487321
910,2023-07-07,0.33076074972436603
906,2023-07-12,0.11025358324145534
914,2023-07-17,0.7717750826901874
906,2023-07-22,0.11025358324145534
917,2023-07-27,1.1025358324145533
916,2023-08-01,0.9922822491730982
922,2023-08-16,1.6538037486218304
923,2023-08-21,1.7640573318632855
905,2024-02-22,0.2205071664829107
882,2024-05-12,2.7563395810363835
910,2024-05-22,0.33076074972436603
874,2024-06-01,3.6383682469680267
881,2024-06-06,2.8665931642778393
894,2024-07-06,1.4332965821389196
913,2024-07-11,0.6615214994487321
902,2024-07-16,0.5512679162072767
916,2024-07-31,0.9922822491730982
912,2024-08-15,0.5512679162072767
928,2024-09-04,2.3153252480705624
