area,time,pct_change_from_initial
299,2016-05-29,0.0
306,2016-06-18,2.341137123745819
297,2016-07-28,0.6688963210702341
300,2018-04-19,0.33444816053511706
315,2018-06-23,5.351170568561873
313,2019-06-08,4.682274247491638
312,2019-06-13,4.3478260869565215
300,2020-05-28,0.33444816053511706
299,2020-06-07,0.0
289,2020-06-17,3.3444816053511706
308,2021-05-28,3.0100334448160537
297,2021-06-22,0.6688963210702341
322,2021-07-02,7.6923076923076925
311,2021-07-07,4.013377926421405
306,2021-07-22,2.341137123745819
301,2021-08-06,0.6688963210702341
304,2022-06-17,1.6722408026755853
310,2022-06-22,3.678929765886288
310,2022-06-27,3.678929765886288
307,2022-07-02,2.6755852842809364
304,2022-07-07,1.6722408026755853
306,2022-07-22,2.341137123745819
291,2022-08-01,2.6755852842809364
307,2022-08-26,2.6755852842809364
299,2022-08-31,0.0
317,2022-10-30,6.0200668896321075
294,2022-11-04,1.6722408026755853
287,2022-12-04,4.013377926421405
302,2023-06-02,1.0033444816053512
315,2023-06-22,5.351170568561873
316,2023-06-27,5.68561872909699
325,2023-07-07,8.695652173913043
312,2023-07-12,4.3478260869565215
314,2023-07-17,5.016722408026756
308,2023-07-22,3.0100334448160537
310,2023-07-27,3.678929765886288
310,2023-08-01,3.678929765886288
306,2023-08-16,2.341137123745819
301,2023-08-21,0.6688963210702341
310,2024-05-12,3.678929765886288
292,2024-05-22,2.341137123745819
297,2024-05-27,0.6688963210702341
306,2024-06-01,2.341137123745819
309,2024-06-06,3.3444816053511706
305,2024-07-06,2.0066889632107023
310,2024-07-11,3.678929765886288
310,2024-07-16,3.678929765886288
301,2024-07-31,0.6688963210702341
308,2024-08-15,3.0100334448160537
315,2024-09-04,5.351170568561873
