area,time,pct_change_from_initial
1191,2016-05-29,0.0
1221,2016-06-18,2.518891687657431
1167,2016-07-28,2.0151133501259446
1146,2017-09-21,3.7783375314861463
1228,2018-06-23,3.1066330814441647
1188,2019-06-08,0.2518891687657431
1200,2019-06-13,0.7556675062972292
1184,2020-05-28,0.5877413937867338
1225,2020-06-07,2.8547439126784218
1186,2020-06-17,0.41981528127623846
1076,2020-07-12,9.655751469353484
1175,2021-05-28,1.343408900083963
1216,2021-06-22,2.0990764063811924
1197,2021-07-02,0.5037783375314862
1208,2021-07-07,1.4273719563392109
1177,2021-07-22,1.1754827875734677
1166,2021-07-27,2.0990764063811924
1163,2021-08-06,2.3509655751469354
1144,2021-08-16,3.9462636439966414
1125,2022-04-18,5.541561712846348
1166,2022-05-03,2.0990764063811924
1126,2022-06-12,5.4575986565911
1205,2022-06-17,1.1754827875734677
1203,2022-06-22,1.0075566750629723
1251,2022-06-27,5.037783375314862
1221,2022-07-02,2.518891687657431
1193,2022-07-22,0.16792611251049538
1186,2022-08-01,0.41981528127623846
1167,2022-08-16,2.0151133501259446
1140,2022-08-26,4.282115869017632
1143,2022-08-31,4.030226700251889
1097,2023-01-13,7.892527287993283
1199,2023-06-02,0.6717044500419815
1213,2023-06-22,1.8471872376154492
1208,2023-06-27,1.4273719563392109
1195,2023-07-02,0.33585222502099077
1205,2023-07-07,1.1754827875734677
1204,2023-07-12,1.09151973131822
1225,2023-07-17,2.8547439126784218
1188,2023-07-22,0.2518891687657431
1199,2023-07-27,0.6717044500419815
1171,2023-08-01,1.6792611251049538
1183,2023-08-16,0.6717044500419815
1128,2023-08-21,5.289672544080604
1186,2024-05-12,0.41981528127623846
1289,2024-05-22,8.228379513014273
1211,2024-06-01,1.6792611251049538
1198,2024-06-06,0.5877413937867338
1191,2024-07-06,0.0
1216,2024-07-11,2.0990764063811924
1197,2024-07-16,0.5037783375314862
1191,2024-07-31,0.0
1156,2024-08-15,2.938706968933669
1102,2024-09-14,7.472712006717044
1168,2024-10-19,1.9311502938706968
