area,time,pct_change_from_initial
440,2016-05-29,0.0
432,2016-06-18,1.8181818181818181
433,2016-07-28,1.5909090909090908
445,2018-04-19,1.1363636363636365
432,2018-06-23,1.8181818181818181
459,2019-05-19,4.318181818181818
444,2019-06-08,0.9090909090909091
435,2019-06-13,1.1363636363636365
434,2020-05-28,1.3636363636363635
426,2020-06-07,3.1818181818181817
434,2020-06-17,1.3636363636363635
458,2021-06-22,4.090909090909091
440,2021-07-02,0.0
435,2021-07-07,1.1363636363636365
443,2021-07-22,0.6818181818181818
448,2021-07-27,1.8181818181818181
438,2021-08-06,0.45454545454545453
446,2022-06-17,1.3636363636363635
437,2022-06-22,0.6818181818181818
435,2022-07-02,1.1363636363636365
438,2022-07-22,0.45454545454545453
442,2022-08-01,0.45454545454545453
444,2022-08-26,0.9090909090909091
443,2022-08-31,0.6818181818181818
468,2022-10-30,6.363636363636363
461,2022-11-04,4.772727272727273
463,2022-12-04,5.227272727272727
444,2023-05-18,0.9090909090909091
450,2023-06-02,2.272727272727273
444,2023-06-22,0.9090909090909091
439,2023-06-27,0.22727272727272727
437,2023-07-02,0.6818181818181818
439,2023-07-07,0.22727272727272727
442,2023-07-12,0.45454545454545453
440,2023-07-17,0.0
436,2023-07-22,0.9090909090909091
440,2023-07-27,0.0
436,2023-08-01,0.9090909090909091
447,2023-08-16,1.5909090909090908
443,2023-08-21,0.6818181818181818
444,2024-05-12,0.9090909090909091
433,2024-05-22,1.5909090909090908
427,2024-05-27,2.9545454545454546
442,2024-06-01,0.45454545454545453
429,2024-07-06,2.5
441,2024-07-11,0.22727272727272727
437,2024-07-16,0.6818181818181818
440,2024-07-31,0.0
435,2024-08-15,1.1363636363636365
441,2024-09-04,0.22727272727272727
450,2024-09-14,2.272727272727273
