area,time,pct_change_from_initial
3014,2016-06-18,0.0
2869,2017-12-10,4.810882548108825
3029,2018-06-23,0.4976775049767751
2880,2019-06-08,4.445919044459191
2976,2019-06-13,1.26078301260783
3058,2020-06-17,1.4598540145985401
2775,2020-07-12,7.929661579296615
2998,2021-07-02,0.53085600530856
2969,2021-07-07,1.4930325149303252
2927,2022-06-12,2.886529528865295
3006,2022-06-17,0.26542800265428
3019,2022-06-22,0.16589250165892502
3033,2022-06-27,0.630391506303915
2953,2022-07-02,2.023888520238885
2906,2022-07-07,3.5832780358327807
2752,2023-06-02,8.69276708692767
3068,2023-06-22,1.7916390179163904
3049,2023-06-27,1.1612475116124752
3006,2023-07-02,0.26542800265428
2989,2023-07-07,0.8294625082946251
2881,2023-07-12,4.412740544127406
2739,2023-07-17,9.124087591240876
2852,2024-06-01,5.37491705374917
2904,2024-06-06,3.64963503649635
3054,2024-07-06,1.3271400132714002
2936,2024-07-11,2.5879230258792303
2793,2024-07-16,7.332448573324486
