area,time,pct_change_from_initial
2166,2016-05-29,0.0
2164,2016-06-18,0.09233610341643582
2172,2016-07-28,0.2770083102493075
2205,2018-04-19,1.8005540166204987
2173,2018-06-23,0.32317636195752536
2190,2019-05-19,1.10803324099723
2176,2019-06-08,0.46168051708217916
2171,2019-06-13,0.23084025854108958
2167,2020-05-28,0.04616805170821791
2181,2020-06-07,0.6925207756232686
2166,2020-06-17,0.0
2181,2021-05-28,0.6925207756232686
2158,2021-06-22,0.3693444136657433
2175,2021-07-02,0.41551246537396125
2166,2021-07-07,0.0
2165,2021-08-06,0.04616805170821791
2166,2022-06-17,0.0
2165,2022-06-22,0.04616805170821791
2172,2022-06-27,0.2770083102493075
2170,2022-07-02,0.18467220683287164
2165,2022-07-22,0.04616805170821791
2151,2022-08-01,0.6925207756232686
2166,2022-08-26,0.0
2163,2022-08-31,0.13850415512465375
2195,2022-10-30,1.3388734995383196
2207,2022-11-04,1.8928901200369344
2164,2022-12-04,0.09233610341643582
2176,2023-06-02,0.46168051708217916
2175,2023-06-22,0.41551246537396125
2163,2023-06-27,0.13850415512465375
2158,2023-07-02,0.3693444136657433
2156,2023-07-07,0.46168051708217916
2148,2023-07-12,0.8310249307479225
2144,2023-07-17,1.0156971375807942
2147,2023-07-22,0.8771929824561403
2159,2023-07-27,0.32317636195752536
2153,2023-08-01,0.6001846722068329
2152,2023-08-16,0.6463527239150507
2162,2023-08-21,0.18467220683287164
2182,2024-05-12,0.7386888273314866
2168,2024-05-27,0.09233610341643582
2172,2024-06-01,0.2770083102493075
2160,2024-06-06,0.2770083102493075
2153,2024-07-06,0.6001846722068329
2150,2024-07-11,0.7386888273314866
2159,2024-07-16,0.32317636195752536
2153,2024-07-31,0.6001846722068329
2149,2024-08-15,0.7848568790397045
2160,2024-09-04,0.2770083102493075
