area,time,pct_change_from_initial
2319,2016-05-29,0.0
2317,2016-06-18,0.086244070720138
2295,2016-07-28,1.034928848641656
2341,2018-04-19,0.9486847779215178
2290,2018-06-23,1.250539025442001
2330,2019-05-19,0.4743423889607589
2305,2019-06-08,0.603708495040966
2306,2019-06-13,0.5605864596808969
2323,2020-05-28,0.172488141440276
2302,2020-06-07,0.733074601121173
2289,2020-06-17,1.29366106080207
2283,2021-05-28,1.5523932729624839
2281,2021-06-22,1.6386373436826216
2279,2021-07-02,1.7248814144027595
2266,2021-07-07,2.2854678740836567
2280,2021-07-22,1.6817593790426906
2248,2021-07-27,3.0616645105648987
2280,2021-08-06,1.6817593790426906
2280,2022-06-17,1.6817593790426906
2252,2022-06-22,2.889176369124623
2272,2022-06-27,2.026735661923243
2236,2022-07-02,3.5791289348857265
2241,2022-07-07,3.363518758085381
2254,2022-07-22,2.802932298404485
2265,2022-08-01,2.3285899094437257
2283,2022-08-26,1.5523932729624839
2290,2022-08-31,1.250539025442001
2229,2022-10-30,3.8809831824062093
2322,2022-12-04,0.129366106080207
2296,2023-06-02,0.9918068132815868
2276,2023-06-27,1.8542475204829667
2262,2023-07-02,2.457956015523933
2284,2023-07-07,1.5092712376024149
2295,2023-07-12,1.034928848641656
2286,2023-07-17,1.423027166882277
2294,2023-07-22,1.0780508840017249
2260,2023-07-27,2.544200086244071
2300,2023-08-01,0.8193186718413108
2290,2023-08-16,1.250539025442001
2310,2023-08-21,0.38809831824062097
2324,2024-05-12,0.21561017680034494
2311,2024-05-22,0.344976282880552
2305,2024-06-01,0.603708495040966
2313,2024-06-06,0.258732212160414
2279,2024-07-06,1.7248814144027595
2265,2024-07-11,2.3285899094437257
2260,2024-07-16,2.544200086244071
2294,2024-07-31,1.0780508840017249
2321,2024-08-15,0.086244070720138
2296,2024-09-04,0.9918068132815868
2335,2024-09-14,0.689952565761104
