area,time,pct_change_from_initial
152,2016-06-18,0.0
160,2017-09-21,5.263157894736842
151,2018-06-23,0.6578947368421052
158,2019-06-08,3.9473684210526314
163,2019-06-13,7.236842105263158
146,2021-05-28,3.9473684210526314
145,2021-07-02,4.605263157894736
148,2021-07-07,2.631578947368421
147,2021-08-11,3.289473684210526
165,2021-08-16,8.552631578947368
159,2022-04-18,4.605263157894736
162,2022-05-03,6.578947368421052
153,2022-06-12,0.6578947368421052
152,2022-06-17,0.0
150,2022-06-22,1.3157894736842104
150,2022-07-02,1.3157894736842104
150,2022-07-07,1.3157894736842104
152,2022-07-22,0.0
156,2022-08-01,2.631578947368421
158,2022-08-21,3.9473684210526314
158,2022-08-26,3.9473684210526314
152,2022-08-31,0.0
164,2022-10-30,7.894736842105263
157,2023-05-18,3.289473684210526
150,2023-06-02,1.3157894736842104
155,2023-06-22,1.9736842105263157
153,2023-06-27,0.6578947368421052
157,2023-07-02,3.289473684210526
162,2023-07-07,6.578947368421052
166,2023-07-12,9.210526315789473
152,2023-07-17,0.0
165,2023-07-22,8.552631578947368
155,2023-07-27,1.9736842105263157
167,2023-08-01,9.868421052631579
152,2023-08-16,0.0
163,2023-08-21,7.236842105263158
166,2024-02-22,9.210526315789473
164,2024-05-12,7.894736842105263
156,2024-06-01,2.631578947368421
154,2024-06-06,1.3157894736842104
151,2024-07-06,0.6578947368421052
157,2024-07-11,3.289473684210526
155,2024-07-16,1.9736842105263157
150,2024-07-31,1.3157894736842104
166,2024-08-15,9.210526315789473
161,2024-09-04,5.921052631578947
