area,time,pct_change_from_initial
16661,2016-06-18,0.0
17839,2017-06-13,7.070403937338695
15525,2017-12-10,6.818318228197587
16586,2018-06-23,0.45015305203769285
16501,2020-06-07,0.9603265110137448
16939,2020-06-17,1.6685673128863814
15352,2020-07-12,7.8566712682311985
16511,2021-05-28,0.9003061040753857
15681,2021-07-07,5.881999879959186
16512,2021-08-16,0.8943040633815498
17153,2022-01-03,2.953004021367265
17106,2022-08-21,2.6709081087569775
16639,2023-06-27,0.1320448952643899
16791,2023-07-02,0.7802652901986675
16673,2023-07-07,0.07202448832603085
18314,2023-07-12,9.921373266910749
18234,2023-07-17,9.441210011403879
16795,2023-08-01,0.8042734529740112
18270,2023-08-21,9.65728347638197
17398,2024-02-22,4.4235039913570615
15490,2024-05-22,7.028389652481843
16494,2024-06-01,1.0023407958705959
15894,2024-07-06,4.603565212172138
15893,2024-07-11,4.609567252865975
15772,2024-07-16,5.335814176820119
16200,2024-07-31,2.7669407598583518
15594,2024-08-15,6.40417742032291
15996,2024-09-04,3.991357061400876
