area,time,pct_change_from_initial
153,2016-06-18,0.0
156,2017-09-21,1.9607843137254901
163,2017-12-10,6.535947712418301
152,2018-06-23,0.6535947712418301
145,2019-06-08,5.228758169934641
158,2019-06-13,3.2679738562091507
139,2020-06-07,9.15032679738562
146,2020-06-17,4.57516339869281
139,2021-05-28,9.15032679738562
163,2022-01-03,6.535947712418301
161,2022-04-18,5.228758169934641
145,2022-05-03,5.228758169934641
156,2023-01-13,1.9607843137254901
141,2023-05-18,7.8431372549019605
162,2024-02-22,5.88235294117647
150,2024-05-12,1.9607843137254901
149,2024-05-22,2.6143790849673203
149,2024-06-01,2.6143790849673203
143,2024-06-06,6.535947712418301
138,2024-08-15,9.803921568627452
149,2024-09-04,2.6143790849673203
