area,time,pct_change_from_initial
1222,2016-05-29,0.0
1194,2016-07-28,2.2913256955810146
1118,2020-05-28,8.51063829787234
1138,2020-06-07,6.873977086743044
1118,2020-06-17,8.51063829787234
1149,2021-07-02,5.973813420621931
1121,2021-07-22,8.265139116202946
1210,2021-07-27,0.9819967266775778
1317,2022-06-17,7.774140752864158
1140,2022-10-30,6.710310965630114
1326,2023-07-02,8.51063829787234
1222,2023-08-01,0.0
1314,2023-08-21,7.528641571194762
1202,2024-05-12,1.6366612111292964
1186,2024-06-06,2.9459901800327333
1191,2024-07-06,2.536824877250409
1139,2024-07-31,6.7921440261865795
1197,2024-08-15,2.0458265139116203
1129,2024-09-14,7.610474631751228
