area,time,pct_change_from_initial
159,2016-05-29,0.0
165,2016-06-18,3.7735849056603774
161,2016-07-28,1.257861635220126
152,2018-04-19,4.40251572327044
152,2018-06-23,4.40251572327044
165,2019-05-19,3.7735849056603774
155,2019-06-08,2.515723270440252
158,2019-06-13,0.628930817610063
152,2020-05-28,4.40251572327044
165,2020-06-07,3.7735849056603774
168,2020-06-17,5.660377358490567
156,2021-05-28,1.8867924528301887
155,2021-06-22,2.515723270440252
160,2021-07-02,0.628930817610063
154,2021-07-07,3.1446540880503147
146,2021-07-22,8.176100628930817
153,2021-07-27,3.7735849056603774
157,2021-08-06,1.257861635220126
158,2022-06-17,0.628930817610063
155,2022-06-22,2.515723270440252
161,2022-06-27,1.257861635220126
149,2022-07-02,6.289308176100629
155,2022-07-22,2.515723270440252
157,2022-08-01,1.257861635220126
155,2022-08-26,2.515723270440252
162,2022-10-30,1.8867924528301887
159,2022-11-04,0.0
163,2022-12-04,2.515723270440252
166,2023-06-02,4.40251572327044
153,2023-06-22,3.7735849056603774
154,2023-06-27,3.1446540880503147
170,2023-07-02,6.918238993710692
160,2023-07-07,0.628930817610063
145,2023-07-17,8.80503144654088
157,2023-07-22,1.257861635220126
154,2023-07-27,3.1446540880503147
163,2023-08-01,2.515723270440252
152,2023-08-16,4.40251572327044
162,2023-08-21,1.8867924528301887
152,2024-05-12,4.40251572327044
169,2024-06-01,6.289308176100629
158,2024-06-06,0.628930817610063
149,2024-07-11,6.289308176100629
160,2024-07-16,0.628930817610063
156,2024-07-31,1.8867924528301887
156,2024-08-15,1.8867924528301887
174,2024-09-04,9.433962264150944
160,2024-09-14,0.628930817610063
