area,time,pct_change_from_initial
1481,2016-05-29,0.0
1451,2016-06-18,2.025658338960162
1453,2016-07-28,1.8906144496961512
1387,2018-04-19,6.347062795408507
1472,2019-06-08,0.6076975016880486
1446,2019-06-13,2.363268062120189
1449,2020-05-28,2.160702228224173
1466,2021-06-22,1.012829169480081
1445,2021-07-02,2.4307900067521944
1459,2021-07-07,1.4854827819041188
1391,2021-07-22,6.076975016880486
1421,2021-07-27,4.051316677920324
1437,2021-08-06,2.9709655638082375
1454,2022-06-17,1.8230925050641458
1453,2022-06-22,1.8906144496961512
1440,2022-07-02,2.7683997299122214
1445,2022-07-22,2.4307900067521944
1467,2022-08-01,0.9453072248480756
1427,2022-08-26,3.6461850101282915
1485,2022-08-31,0.2700877785280216
1479,2023-05-18,0.1350438892640108
1461,2023-06-02,1.350438892640108
1462,2023-06-22,1.2829169480081026
1462,2023-06-27,1.2829169480081026
1478,2023-07-02,0.2025658338960162
1486,2023-07-07,0.337609723160027
1477,2023-07-12,0.2700877785280216
1503,2023-07-17,1.4854827819041188
1472,2023-07-22,0.6076975016880486
1469,2023-07-27,0.8102633355840648
1475,2023-08-01,0.4051316677920324
1509,2023-08-16,1.8906144496961512
1475,2023-08-21,0.4051316677920324
1506,2024-05-12,1.688048615800135
1488,2024-05-27,0.4726536124240378
1435,2024-06-01,3.1060094530722484
1477,2024-07-11,0.2700877785280216
1444,2024-07-16,2.4983119513842
1474,2024-07-31,0.4726536124240378
1443,2024-08-15,2.5658338960162053
1481,2024-09-04,0.0
1484,2024-09-14,0.2025658338960162
