area,time,pct_change_from_initial
1054,2016-05-29,0.0
1039,2016-06-18,1.4231499051233396
1039,2019-06-08,1.4231499051233396
1036,2019-06-13,1.7077798861480076
1038,2020-05-28,1.5180265654648957
1069,2021-07-02,1.4231499051233396
1041,2021-07-07,1.2333965844402277
1060,2021-07-22,0.5692599620493358
1045,2021-08-06,0.8538899430740038
1026,2022-06-17,2.6565464895635675
1023,2022-06-22,2.941176470588235
1002,2022-07-02,4.933586337760911
1020,2022-07-22,3.225806451612903
1025,2023-06-02,2.7514231499051234
1034,2023-06-22,1.8975332068311195
1028,2023-06-27,2.4667931688804554
1036,2023-07-02,1.7077798861480076
1032,2023-07-07,2.0872865275142316
1030,2023-07-12,2.2770398481973433
1038,2023-07-22,1.5180265654648957
1031,2023-08-01,2.1821631878557874
1052,2023-08-21,0.18975332068311196
1067,2024-05-27,1.2333965844402277
1029,2024-06-01,2.3719165085388996
1018,2024-07-11,3.415559772296015
1020,2024-07-16,3.225806451612903
1042,2024-07-31,1.1385199240986716
1057,2024-09-04,0.2846299810246679
