area,time,pct_change_from_initial
486,2016-06-18,0.0
503,2017-12-10,3.4979423868312756
509,2018-06-23,4.732510288065844
499,2019-06-08,2.674897119341564
492,2019-06-13,1.2345679012345678
514,2020-06-17,5.761316872427984
496,2021-05-28,2.05761316872428
489,2021-07-02,0.6172839506172839
495,2021-07-07,1.8518518518518516
517,2021-08-16,6.378600823045268
519,2022-04-18,6.790123456790123
505,2022-05-03,3.909465020576132
515,2022-06-12,5.967078189300412
493,2022-06-17,1.440329218106996
494,2022-07-02,1.646090534979424
494,2022-07-22,1.646090534979424
498,2022-08-21,2.4691358024691357
508,2022-08-26,4.526748971193416
526,2022-10-30,8.23045267489712
498,2023-06-02,2.4691358024691357
490,2023-06-27,0.823045267489712
519,2023-07-02,6.790123456790123
488,2023-07-07,0.411522633744856
494,2023-07-12,1.646090534979424
469,2023-07-17,3.4979423868312756
489,2023-07-22,0.6172839506172839
491,2023-07-27,1.02880658436214
494,2023-08-01,1.646090534979424
495,2023-08-16,1.8518518518518516
502,2023-08-21,3.292181069958848
497,2024-05-12,2.263374485596708
506,2024-05-22,4.11522633744856
505,2024-06-01,3.909465020576132
492,2024-06-06,1.2345679012345678
483,2024-07-06,0.6172839506172839
494,2024-07-11,1.646090534979424
500,2024-07-16,2.880658436213992
501,2024-09-04,3.0864197530864197
446,2024-10-19,8.23045267489712
