roi_id,date_init,date_last,area_init,area_last,abs_pct_change,object_id,centroid_lat,centroid_lon
51,2016-05-29,2024-05-27,787,765,2.795425667090216,2,356,514
51,2016-05-29,2024-05-22,333,339,1.8018018018018016,4,570,5
51,2016-05-29,2024-05-22,218,209,4.128440366972478,5,443,580
52,2016-05-29,2024-06-06,381,370,2.8871391076115485,1,40,167
52,2016-05-29,2024-05-12,186,191,2.6881720430107525,2,376,348
52,2016-05-29,2024-05-12,179,183,2.23463687150838,3,127,162
52,2016-05-29,2024-05-27,137,138,0.7299270072992701,4,407,369
53,2016-06-18,2024-06-06,1765,1695,3.966005665722379,1,485,86
53,2016-06-18,2024-06-06,1015,1026,1.083743842364532,2,361,397
53,2016-06-18,2024-06-06,972,938,3.497942386831276,3,453,9
54,2016-06-18,2024-06-06,1756,1741,0.8542141230068337,1,498,245
54,2016-06-18,2024-06-06,1565,1499,4.217252396166135,2,456,600
54,2016-06-18,2024-06-06,547,562,2.742230347349177,4,598,186
55,2016-06-18,2024-06-06,506,497,1.7786561264822136,1,502,344
55,2016-06-18,2024-06-06,279,274,1.7921146953405016,2,469,351
56,2016-06-18,2024-06-06,738,752,1.8970189701897016,1,188,328
57,2016-06-18,2024-06-06,2796,2836,1.430615164520744,1,112,577
58,2016-06-18,2024-06-06,7537,7593,0.743001194109062,1,299,100
58,2016-06-18,2024-06-06,2075,2109,1.6385542168674698,3,175,31
58,2016-06-18,2024-06-06,1905,1865,2.099737532808399,4,406,420
58,2016-06-18,2024-06-06,907,882,2.7563395810363835,5,193,343
58,2016-06-18,2024-06-06,646,656,1.547987616099071,6,169,157
58,2016-06-18,2024-06-06,152,154,1.3157894736842104,8,126,284
58,2016-06-18,2024-06-06,131,135,3.0534351145038165,9,159,118
59,2016-06-18,2024-06-06,710,708,0.2816901408450704,1,245,596
59,2016-06-18,2024-06-06,274,288,5.109489051094891,3,379,588
59,2016-06-18,2024-06-06,156,155,0.641025641025641,4,377,542
60,2017-06-13,2024-06-06,1993,1957,1.806322127446061,2,83,451
60,2017-06-13,2024-06-06,836,818,2.15311004784689,3,97,403
64,2016-06-18,2024-06-06,4268,4282,0.3280224929709465,1,525,203
64,2016-06-18,2024-06-06,393,385,2.035623409669211,2,579,120
65,2016-06-18,2024-07-31,189,178,5.82010582010582,1,41,237
66,2016-06-18,2024-06-06,736,779,5.842391304347826,1,496,156
66,2016-06-18,2024-06-06,645,625,3.10077519379845,2,12,185
66,2016-06-18,2024-06-06,544,537,1.2867647058823528,3,403,268
66,2016-06-18,2024-06-01,233,237,1.7167381974248928,4,301,281
67,2016-06-18,2024-06-06,1637,1737,6.108735491753206,1,597,93
69,2016-06-18,2024-06-06,5614,5593,0.3740648379052369,1,97,101
69,2016-06-18,2024-06-06,4260,4251,0.2112676056338027,2,190,507
69,2016-06-18,2024-06-06,795,810,1.8867924528301887,4,380,176
69,2016-06-18,2024-06-06,149,158,6.04026845637584,5,139,142
73,2016-06-18,2024-06-06,307,319,3.908794788273615,1,595,265
74,2016-06-18,2024-06-06,956,963,0.7322175732217573,1,588,215
74,2016-06-18,2024-06-06,850,861,1.2941176470588236,2,354,15
74,2016-06-18,2024-06-06,748,727,2.807486631016043,3,381,407
74,2016-06-18,2024-06-06,625,625,0.0,4,536,399
74,2016-06-18,2024-06-06,371,380,2.425876010781672,5,388,153
74,2016-06-18,2024-06-06,145,135,6.896551724137931,6,545,444
75,2016-06-18,2024-06-06,1069,1039,2.8063610851262863,1,289,211
75,2016-06-18,2024-06-06,859,858,0.1164144353899883,2,209,590
75,2016-06-18,2024-06-06,138,139,0.7246376811594203,3,357,611
76,2016-06-18,2024-06-06,442,458,3.619909502262444,1,564,112
76,2016-06-18,2024-06-06,416,433,4.086538461538462,2,79,75
76,2016-06-18,2024-06-06,153,143,6.535947712418301,4,69,292
77,2016-06-18,2024-06-06,5209,5112,1.862161643309656,1,574,211
77,2016-06-18,2024-06-06,2553,2570,0.6658832745789268,2,308,381
77,2016-06-18,2024-06-06,1361,1373,0.881704628949302,4,78,145
77,2016-06-18,2024-06-06,699,697,0.2861230329041487,5,290,251
77,2016-06-18,2024-06-06,390,392,0.5128205128205128,6,222,286
77,2016-06-18,2024-06-06,169,162,4.142011834319527,7,100,77
78,2016-06-18,2024-06-06,4585,4586,0.0218102508178844,1,32,119
78,2016-06-18,2024-06-06,2913,2899,0.4806041881222108,3,131,397
78,2016-06-18,2024-06-06,726,751,3.443526170798898,4,218,420
79,2016-06-18,2024-06-06,1638,1638,0.0,1,200,353
82,2016-06-18,2024-06-06,1127,1186,5.235137533274179,1,603,358
83,2016-06-18,2024-10-19,676,619,8.431952662721894,1,135,220
86,2016-06-18,2024-06-06,9200,9038,1.7608695652173914,1,452,105
87,2016-06-18,2024-06-06,2575,2568,0.2718446601941747,2,260,308
88,2016-06-18,2024-06-06,967,952,1.5511892450879008,1,95,175
88,2016-06-18,2024-06-06,206,220,6.796116504854369,2,75,124
88,2016-06-18,2024-06-06,185,183,1.0810810810810811,3,21,158
89,2016-06-18,2024-06-06,6986,7049,0.9018036072144288,1,482,537
89,2016-06-18,2024-06-06,2697,2505,7.119021134593993,2,19,162
89,2016-06-18,2024-06-06,2348,2393,1.9165247018739355,3,305,421
90,2016-06-18,2024-06-06,3775,3724,1.3509933774834435,1,380,123
90,2016-06-18,2024-06-06,3458,3445,0.3759398496240601,2,80,68
91,2016-06-18,2024-06-06,1158,1075,7.167530224525043,1,366,14
91,2016-06-18,2024-07-31,102,100,1.96078431372549,2,463,484
92,2016-06-18,2024-06-06,3000,2986,0.4666666666666667,1,212,437
92,2016-06-18,2024-06-06,1012,995,1.6798418972332017,2,227,566
92,2016-06-18,2024-07-06,124,124,0.0,3,607,226
93,2016-06-18,2024-06-06,1065,1056,0.8450704225352111,1,444,559
93,2016-06-18,2024-06-01,485,533,9.896907216494846,2,250,168
96,2016-06-18,2024-06-06,2820,2823,0.1063829787234042,1,452,267
96,2016-06-18,2024-06-06,907,881,2.86659316427784,2,439,196
96,2016-06-18,2024-06-06,572,576,0.6993006993006993,3,343,333
97,2016-06-18,2024-06-06,4675,4532,3.058823529411765,1,294,531
97,2016-06-18,2024-06-06,1854,1814,2.157497303128371,2,397,443
98,2016-06-18,2024-06-01,16661,16494,1.002340795870596,1,111,285
98,2016-06-18,2024-06-06,227,212,6.607929515418502,3,412,356
98,2016-06-18,2024-06-06,146,132,9.58904109589041,4,280,3
100,2016-06-18,2024-06-06,445,455,2.247191011235955,1,589,89
100,2016-06-18,2024-06-06,159,161,1.257861635220126,2,504,323
101,2016-06-18,2024-06-06,5180,5189,0.1737451737451737,1,76,95
101,2016-06-18,2024-06-06,556,557,0.1798561151079137,4,418,599
101,2016-06-18,2024-06-06,252,244,3.1746031746031744,6,78,500
103,2016-06-18,2024-06-06,1721,1700,1.220220801859384,1,473,331
103,2016-06-18,2024-06-06,1259,1251,0.6354249404289118,2,394,15
103,2016-06-18,2024-06-06,1009,983,2.576808721506442,3,400,184
104,2016-06-18,2024-06-06,796,767,3.6432160804020097,1,427,526
104,2016-06-18,2024-06-06,774,825,6.5891472868217065,2,602,247
104,2016-06-18,2024-06-06,202,198,1.98019801980198,3,548,589
